"signature","feature","gene_set","n_gene","agg","level","rho","p_val","n","herv_pct","gene_set_pct","p_adj"
"IFN_STAT1","HML3-1q32.1b","ISG15;STAT1;IFIT3",3,"mean","donor",-0.069701280227596,0.681861992276705,37,0.0159521435692921,0.272183449651047,0.909149323035607
"IFN_STAT1","HML2-19q13.12b","ISG15;STAT1;IFIT3",3,"mean","donor",0.0559506875296349,0.742222660111451,37,0.0109670987038883,0.272183449651047,0.937544412772359
"IFN_STAT1","HML3-5p15.33c","ISG15;STAT1;IFIT3",3,"mean","donor",-0.0407776197249881,0.810619619573757,37,0.0109670987038883,0.272183449651047,0.953694432911437
"IFN_STAT1","HML3-1p32.3","ISG15;STAT1;IFIT3",3,"mean","donor",-0.0355618776671408,0.834482628797507,37,0.0259222333000997,0.272183449651047,0.953694432911437
"IFN_STAT1","HML3-5p15.33a","ISG15;STAT1;IFIT3",3,"mean","donor",-0.0177809388335704,0.916809764600856,37,0.0129611166500499,0.272183449651047,0.983334172642386
"IFN_STAT1","HML3-Xq13.3","ISG15;STAT1;IFIT3",3,"mean","donor",-0.00379326695116169,0.982223287835331,37,0.0129611166500499,0.272183449651047,0.983334172642386
"IFN_STAT1","HERVK11-15q15.1","ISG15;STAT1;IFIT3",3,"mean","donor",0.00355618776671408,0.983334172642386,37,0.0219341974077767,0.272183449651047,0.983334172642386
"TLR8","HML3-Xq13.3","TLR8",1,"mean","donor",0.460170697012802,0.00416037846062389,37,0.0129611166500499,0.0179461615154536,0.0584159650337283
"TLR8","HML3-19p13.2c","TLR8",1,"mean","donor",0.439544807965861,0.00648939870933949,37,0.0209371884346959,0.0179461615154536,0.0584159650337283
"TLR8","HML2-3q12.3","TLR8",1,"mean","donor",0.433854907539118,0.00730199562921603,37,0.0727816550348953,0.0179461615154536,0.0584159650337283
"TLR8","HML6-19q13.43b","TLR8",1,"mean","donor",0.387861545756283,0.0176926910082633,37,0.0348953140578265,0.0179461615154536,0.10615614604958
"TLR8","HML3-1q32.1b","TLR8",1,"mean","donor",0.265765765765766,0.111869540376807,37,0.0159521435692921,0.0179461615154536,0.536973793808676
"TLR8","HML4-16p13.3","TLR8",1,"mean","donor",0.236842105263158,0.158132494820691,37,0.0598205383848455,0.0179461615154536,0.61133640853581
"TLR8","HML3-1p32.3","TLR8",1,"mean","donor",0.220246562351826,0.190237038961814,37,0.0259222333000997,0.0179461615154536,0.61133640853581
"TLR8","HML3-5p15.33d","TLR8",1,"mean","donor",-0.208155523944998,0.216347509682994,37,0.0219341974077767,0.0179461615154536,0.61133640853581
"TLR8","HML2-4p16.1b","TLR8",1,"mean","donor",0.200331910858227,0.234500650295001,37,0.0169491525423729,0.0179461615154536,0.61133640853581
"TLR8","HML3-1p21.3","TLR8",1,"mean","donor",0.178757705073495,0.289792839638433,37,0.0139581256231306,0.0179461615154536,0.61133640853581
"TLR8","HML2-1q22","TLR8",1,"mean","donor",0.173541963015647,0.30432459203925,37,0.0189431704885344,0.0179461615154536,0.61133640853581
"TLR8","HML6-1q41","TLR8",1,"mean","donor",-0.173067804646752,0.305668204267905,37,0.0119641076769691,0.0179461615154536,0.61133640853581
"TLR8","HML5-12q12a","TLR8",1,"mean","donor",0.108819345661451,0.521450160847212,37,0.0159521435692921,0.0179461615154536,0.865458543858851
"TLR8","HML3-5p15.33a","TLR8",1,"mean","donor",-0.105737316263632,0.533383390291138,37,0.0129611166500499,0.0179461615154536,0.865458543858851
"TLR8","HML3-16p13.3","TLR8",1,"mean","donor",-0.0917496443812233,0.589143538958742,37,0.0239282153539382,0.0179461615154536,0.865458543858851
"TLR8","HML5-2p13.2","TLR8",1,"mean","donor",0.0834518729255571,0.623388782324675,37,0.0189431704885344,0.0179461615154536,0.865458543858851
"TLR8","HML2-19q13.12b","TLR8",1,"mean","donor",0.0768136557610242,0.651361873966209,37,0.0109670987038883,0.0179461615154536,0.865458543858851
"TLR8","HERVK11-15q15.1","TLR8",1,"mean","donor",0.0644855381697487,0.704552507489711,37,0.0219341974077767,0.0179461615154536,0.865458543858851
"TLR8","HML1-1q32.1","TLR8",1,"mean","donor",0.0611664295874822,0.719125465331222,37,0.0119641076769691,0.0179461615154536,0.865458543858851
"TLR8","HML3-1p36.13b","TLR8",1,"mean","donor",0.060692271218587,0.72121545321571,37,0.0149551345962114,0.0179461615154536,0.865458543858851
"TLR8","HML3-19p13.2b","TLR8",1,"mean","donor",0.0374585111427217,0.825787113362773,37,0.0139581256231306,0.0179461615154536,0.943756700986026
"TLR8","HML3-5p15.33c","TLR8",1,"mean","donor",0.015647226173542,0.926763899041112,37,0.0109670987038883,0.0179461615154536,0.978890839458512
"TLR8","HML3-6p22.1","TLR8",1,"mean","donor",-0.00616405879563774,0.971116592740612,37,0.0119641076769691,0.0179461615154536,0.978890839458512
"TLR8","HML2-8p22","TLR8",1,"mean","donor",0.0045045045045045,0.978890839458512,37,0.0119641076769691,0.0179461615154536,0.978890839458512
